#mB	mV	mR	mI	logTe	Mass	Distancia (kpc)
4.341039912095521	3.4029250288627004	2.7952103479801593	2.369210347980159	3.703	0.851	3.0105238324444588
3.553221365256217	2.6206089300283715	2.2542440300597733	1.8882440300597736	3.737	0.9790000000000001	3.159721505219561
3.191118387857694	2.2956977901912374	1.918312482704433	1.5613124827044338	3.7425	0.9990000000000001	2.8711937274208843
2.4940791096361465	1.6292373495633274	1.0335303102566868	0.6185303102566877	3.7093	1.063	3.0514486221507875
4.20960680668253	3.2558409840711615	2.7188270352525823	2.307827035252582	3.7112	0.898	3.029461286735287
3.819690417679075	2.9595736949778466	2.426275019758151	2.035275019758151	3.7219	0.9009999999999999	3.0978116161758695
4.095180121777725	3.104905876202528	2.6895017269088815	2.292501726908881	3.7188	0.92	3.214403152844749
2.6364771618890046	1.821217383599052	1.424634349748123	1.073634349748124	3.7467	1.0090000000000001	2.987630400612168
3.3495908566712007	2.434070794176664	2.064217741780947	1.7032177417809482	3.7401	0.99	2.9925646973851636
3.4886167769439353	2.517953012662046	2.1650851938404116	1.794085193840412	3.7339	0.968	2.9350603718608137
3.582810902096581	2.6379334954501514	2.277973477444842	1.9109734774448421	3.7364	0.977	3.17244933853876
2.33133057384425	1.546060737659003	1.265829030023232	0.9508290300232325	3.768	1.128	3.084365281979402
3.574609760158017	2.7128535815633255	2.2324850355040597	1.8524850355040599	3.7282	0.9209999999999999	3.0612373754203515
3.8874113152761502	2.8886486234475406	2.4776191001580647	2.082619100158065	3.7195	0.922	2.937134401502482
3.393754806587099	2.5842453198896145	2.1176679483496414	1.7566679483496426	3.74	0.99	3.064316288280153
3.5458569383013128	2.606744082878767	2.2469116079542175	1.8799116079542184	3.7363	0.976	3.1245128966661455
2.704717236724587	2.0042567658572814	1.4618865179523635	1.1078865179523625	3.7447	0.992	2.826033486270273
2.8748326846677283	1.990886893030006	1.700305166243453	1.3613051662434525	3.7538	1.043	2.96798043166614
2.6670935995818583	1.8338801328816512	1.5405314217398258	1.2095314217398254	3.7586	1.065	2.9437863307157555
2.256761922006893	1.3714632159113442	0.9166239011016906	0.532623901101692	3.7272	1.058	2.9276879162777827
3.9262579083303066	2.9874994286776264	2.475742610855079	2.068742610855079	3.7133	0.904	2.764066721219946
2.1431276601974023	1.1135877593503674	0.4764099172149434	0.0004099172149434338	3.6794	1.073	3.0980040661868324
2.6319523815534307	1.8796530986061963	1.507392590948525	1.177392590948525	3.7592	1.068	2.921988606509156
1.8815288978429958	1.1405826724467172	0.8136083538675871	0.49960835386758706	3.7685	1.1909999999999998	2.919588677739709
1.357430901986313	0.6248303418608758	0.302235565311781	-0.010764434688217861	3.7687	1.254	2.9692523787022846
3.068452664121047	2.191526271843461	1.8206200143617952	1.4696200143617961	3.746	1.012	2.855775101871674
2.4203394623838648	1.6001455416263246	1.324115711312901	1.0041157113129007	3.7649	1.102	2.9540860532349797
3.791303977445093	2.904219053126141	2.386615831485133	1.9916158314851335	3.72	0.8959999999999999	2.977989528412253
2.0448338645466135	1.248133776856637	0.9799948596637309	0.6689948596637318	3.7703	1.153	2.9013423140219627
-0.13859972579260837	-1.3233587361251153	-2.020519232230076	-2.552519232230076	3.6561	1.012	3.119580188122506
3.0604676754509743	2.2039519551805515	1.8290746526363773	1.4770746526363778	3.7459	1.011	2.862957694257551
4.2894512964473215	3.343661373263057	2.757884591049275	2.3328845910492753	3.7038	0.853	2.9838495267200984
2.543478758282099	1.505142993915202	0.9147128664025352	0.4557128664025356	3.6875	1.068	3.0446864417464368
3.767366520344922	2.873763722928407	2.366091684742173	1.9750916847421731	3.7224	0.903	3.0326223891738944
3.1648711108110117	2.2505563099936916	1.9060334114450423	1.5500334114450416	3.7428	1.0	2.8642220400318257
4.19471440632825	3.1484484356211464	2.716404329704222	2.3024043297042205	3.7094	0.893	2.977699485852522
2.0084180162735015	1.2486687189552805	0.9350796669565931	0.6200796669565936	3.768	1.175	2.9513175025852085
3.521851097415741	2.69968533115037	2.1654938001064368	1.7814938001064373	3.7266	0.9159999999999999	2.908698855405288
3.541548898338071	2.605213250200981	2.2290545698167117	1.8610545698167114	3.7359	0.975	3.086106533335013
3.582687288466431	2.7429651965003163	2.2564539305676643	1.8774539305676647	3.7288	0.951	2.9046297828067353
2.8946577826570685	2.0285598661420856	1.708782019683011	1.3677820196830117	3.7518	1.035	2.9064068199421373
2.2453830843167566	1.466895100845397	1.2015765048691645	0.8905765048691645	3.7705	1.147	3.1718694277502277
3.0110389650001235	2.2219453336218127	1.7406190114490219	1.3816190114490219	3.7414	0.9740000000000001	2.988985459191661
2.414285744021532	1.646334079310643	1.304217565431962	0.9782175654319616	3.7616	1.081	2.759583331751845
1.745095220559226	0.9779546120416658	0.7187276725677503	0.4167276725677507	3.7756	1.204	3.1070306288394485
3.5072372399035228	2.617187425590105	2.182557993170631	1.8115579931706316	3.7341	0.9690000000000001	2.9628631914213974
2.5991505288427463	1.8188586152227968	1.4795216478314916	1.1525216478314917	3.761	1.078	2.968276334640794
3.7647033159567886	2.8631694593427834	2.3711055123279348	1.9831055123279349	3.7239	0.9359999999999999	2.91622549512488
3.0053558678838446	2.368454841741718	1.7734066234976513	1.4154066234976508	3.7423	0.9790000000000001	3.0937222779902815
3.9686294504732054	2.968361673771323	2.5327077027261833	2.1367077027261834	3.7193	0.922	3.0070561700646086
3.144775991094182	2.2624298517046313	1.9369020593566884	1.589902059356688	3.7484	1.021	3.0987062768788936
3.8898350748520567	3.088269030964602	2.437941573785521	2.0379415737855204	3.7172	0.888	2.9592953706834804
4.012968721893808	3.179150034342019	2.556740341073393	2.1457403410733935	3.7112	0.872	2.9332431707832907
3.2036731315121667	2.3573085970903502	1.9269671614639634	1.5659671614639636	3.7399	0.966	3.1622298383387104
2.8086656684246947	2.092925927430322	1.5856173676476244	1.233617367647625	3.7456	0.998	3.0727234408640958
4.129929300137681	3.2556524259789814	2.6605853375198443	2.2495853375198447	3.7113	0.872	3.081179980983997
2.570889220666908	1.5856506546026878	1.044920252121834	0.6149202521218342	3.7011	1.064	3.0618509843673687
1.3524904907202036	0.2146691378341341	-0.32153340702088506	-0.7925334070208852	3.6816	1.3	2.932873412865477
3.4616012430204233	2.5858135267163664	2.1426636157115126	1.7716636157115122	3.7337	0.9670000000000001	2.898229169551716
3.8131033916714134	2.770858265583131	2.4488296379314036	2.069829637931404	3.7293	0.953	3.1868815915924933
2.6606355062040956	1.866903000472445	1.5448427439382142	1.219842743938214	3.762	1.083	3.1029054970156613
4.192254437446007	3.29784449073054	2.742856645066258	2.335856645066259	3.7137	0.879	3.280736338342354
2.2791689460999702	1.427222792174831	1.2156991222497586	0.9046991222497587	3.77	1.157	3.254916294466784
2.120720501471421	1.3509070648755417	1.0609264813069519	0.7499264813069519	3.7705	1.148	2.9770442933787193
3.7792409932332944	2.8786967581436045	2.375149337570557	1.9841493375705568	3.7225	0.903	3.0467012272906535
1.5166891369208315	0.805109476543663	0.4927566479936676	0.19175664799366743	3.7758	1.2009999999999998	2.773009322348894
3.3134888796621187	2.437958737019878	1.974803405899113	1.5978034058991124	3.7307	0.929	2.8038881241493625
1.5150979155623574	0.667154440846252	0.2648069497617378	-0.10019305023826242	3.7383	1.268	2.8970860168452273
3.8635509115920748	2.8209953927302784	2.446454347270242	2.0484543472702423	3.7183	0.919	2.860822214472098
3.3883099030541413	2.5277976932282993	2.1070209071486286	1.7450209071486285	3.7397	0.9890000000000001	3.0395142333693936
2.449544801211334	1.6539551392270555	1.3721320448504386	1.054132044850439	3.7657	1.1079999999999999	3.0692086179192533
1.506692962145598	0.6840845714335213	0.35845336849944864	0.024453368499449013	3.7571	1.26	3.0952139474000644
2.857187304197784	2.086366994764619	1.6252741403762059	1.2712741403762058	3.7441	0.9890000000000001	3.0064558326218176
2.598616983008692	1.8838563419575811	1.373545205658659	1.022545205658659	3.7465	1.006	2.879446681433481
2.0969632289401936	1.313965851186504	1.0308529182114183	0.7178529182114186	3.769	1.136	2.836420291658985
2.3586562384053824	1.569730184578706	1.1167170971813292	0.767717097181329	3.7473	1.022	2.7564074778230454
2.8608927480419313	2.038537096585295	1.6279303377402528	1.274930337740253	3.7453	0.996	3.1044599934171972
3.766605128159547	2.8151703390701304	2.4166792271280286	2.0336792271280277	3.7272	0.946	3.075642443076321
3.3968197924420753	2.5001205407887737	2.051132205764686	1.6711322057646862	3.7286	0.922	2.827655134969596
2.6073907058622448	1.7832206218757136	1.487824236851	1.1618242368510003	3.7616	1.081	3.00721755091413
4.110391046900233	3.0476215520439958	2.653787390274836	2.2507873902748354	3.715	0.909	3.049000376932165
4.1818762694509815	3.1208562456481364	2.7023367666007037	2.2923367666007035	3.7116	0.899	3.0190294765874333
3.1311493775651265	2.3819859604803097	1.871654645040433	1.512654645040433	3.7415	0.9740000000000001	3.179295746446578
3.8603919827531215	2.8347949357966673	2.473889722038069	2.087889722038069	3.725	0.9390000000000001	3.0915618853109685
1.3166897457608266	0.4652709183511181	0.1791054952762261	-0.14989450472377364	3.7597	1.2590000000000001	2.836750232014462
2.5780096355886437	1.7345718149873965	1.4484552154485906	1.12245521544859	3.7613	1.079	2.938265549117907
3.0899500595287606	2.1583047724142492	1.9210367541303839	1.5830367541303838	3.7539	1.043	3.288571970337452
2.003710447313943	0.9403894992682549	0.4717108495815001	0.03071084958149939	3.6963	1.2819999999999998	2.9740082567180366
3.499424650904121	2.673862835611203	2.16755957055344	1.7905595705534392	3.7302	0.9279999999999999	3.0486805082676893
3.2338574913882283	2.3935183742087762	1.944589256188264	1.5795892561882647	3.7377	0.956	3.061384304254829
2.244666627742827	1.5130138411844243	1.1954808404125004	0.8844808404125013	3.7703	1.153	3.204027006645402
2.40571426943423	1.630911559856857	1.175190667072119	0.8231906670721187	3.7461	1.034	2.998044904652367
3.659236947683654	2.861853632845193	2.299609223002177	1.9156092230021766	3.7261	0.914	3.0727119158749026
2.9934705893288998	2.126721080974076	1.8019390042780605	1.4629390042780601	3.7533	1.041	3.091632050063255
1.7157755389263665	0.8944312063570372	0.5893387060397339	0.2633387060397343	3.7613	1.245	2.9516695918763793
1.7167191516952514	0.6469881097699117	-0.012632388427295638	-0.5016323884272964	3.6738	1.0759999999999998	3.1395942304075426
2.759677337675299	1.9718092987739082	1.532323717110458	1.181323717110459	3.7464	1.005	3.0808087807759104
2.967695551697222	2.1644000839074478	1.762303000690074	1.4203030006900743	3.7519	1.035	2.9830504625753878
2.0897392379702646	1.2839593503841567	0.8557115330361027	0.4967115330361018	3.7417	1.046	2.7386864092103465
3.2917044383057945	2.4156375156064023	1.9888868444358554	1.620886844435855	3.7363	0.9490000000000001	3.050544529612892
2.04089302658236	1.224096560793238	0.9617393696016627	0.6477393696016636	3.7686	1.169	2.9576574531977022
2.179186086067741	1.392639994983508	1.1103934915564224	0.7993934915564225	3.7706	1.151	3.0695781749020514
3.593499428609352	2.6660282680772163	2.2936253480477813	1.9246253480477797	3.7352	0.973	3.1559133432334545
2.69936473515164	1.9142914427581932	1.5756680351386319	1.2476680351386316	3.7605	1.075	3.0770432955147995
1.1425563805340815	0.03170903554949156	-0.6444074672348812	-1.1544074672348814	3.6652	1.078	3.0571623788068347
1.7204073785943539	0.9092862566204207	0.59837384403858	0.2693738440385802	3.7601	1.249	2.9762867353813736
4.071964167437898	3.128312368424922	2.607033494912394	2.1980334949123943	3.7123	0.9009999999999999	2.906743426404092
1.5215916945971841	0.7825074529430616	0.5047277486628197	0.2007277486628194	3.7749	1.216	2.918404926230809
3.4803253524690874	2.6185212862398632	2.144468410186345	1.7684684101863457	3.7309	0.93	3.042942052344854
2.7786160646706435	1.8918900724250065	1.608393272816535	1.2743932728165364	3.7564	1.055	2.943599053192004
1.3803816130621485	0.5582260662897207	0.2092782972165459	-0.13372170278345408	3.7516	1.263	2.8897193060010156
1.789571067573732	0.6633728353468538	0.1734116497315128	-0.28658835026848717	3.6867	1.2930000000000001	3.073847588509294
2.0345497602863	1.32125666827684	0.9894579706864253	0.6784579706864244	3.7703	1.153	2.915355994824975
3.1135189310836804	2.2679703507238695	1.840099126714973	1.478099126714973	3.7398	0.966	3.0284459382720716
3.0320549191658124	2.2324633343286546	1.7644749310476078	1.4024749310476077	3.7396	0.9640000000000001	2.9126948385133185
2.5513756191277075	1.7725014365150935	1.326522213079171	0.9765222130791704	3.747	1.028	3.119639729841252
2.4007906704899273	1.6456061452131374	1.3241646044052846	1.0081646044052848	3.7671	1.121	3.1062250725644103
2.4985982682089976	1.7143060090809552	1.278911534719274	0.927911534719275	3.7465	1.032	3.118762523846176
3.944260378123838	3.0125618440129767	2.54134034388116	2.1463403438811612	3.7197	0.9229999999999999	3.031573267407359
2.889563075310029	2.137398597403374	1.6278904695367657	1.2728904695367653	3.7439	0.988	2.9976304653626715
4.300814484449802	3.4052256780216315	2.8027764413514866	2.385776441351487	3.7077	0.863	3.1677820112645967
4.114097877843562	3.201538062613759	2.6165002414861096	2.2035002414861076	3.71	0.8690000000000001	2.9778310107891093
2.4592877565346143	1.7008165095188863	1.2400373490337193	0.8900373490337188	3.7469	1.0290000000000001	3.0186132207151593
2.405624866887317	1.6344515177134191	1.1766533343151178	0.8216533343151173	3.7438	1.041	3.1083553854806656
3.496395142733018	2.674112182540174	2.138909534935439	1.755909534935439	3.7274	0.9179999999999999	2.899892554978447
2.973371462077332	2.089637017190876	1.7253030237642148	1.3703030237642144	3.7434	1.002	2.652531834134599
3.3365819497024845	2.5187804691283526	2.0227105996783914	1.6517105996783918	3.734	0.941	3.000144135268466
2.778260599476104	1.9023808789918224	1.6308185884894577	1.2998185884894582	3.7588	1.0659999999999998	3.07442368836178
3.3780361089809414	2.4969306803855753	2.0647702180887046	1.6927702180887048	3.7336	0.9670000000000001	2.794821294600444
3.384641546127261	2.515027283572355	2.123637642553934	1.7666376425539347	3.7424	0.998	3.153025829645052
3.978947872415736	3.0087649562854324	2.5125230597608095	2.106523059760809	3.7139	0.879	2.9560012403338383
2.7066067900313637	1.9081366156322925	1.575251086039268	1.245251086039267	3.7587	1.0659999999999998	2.995368216339933
2.80454579387791	1.9600345157935255	1.621760275648807	1.283760275648807	3.7542	1.045	2.8770807757035235
3.984019887481711	3.021807750826163	2.5404601083675464	2.140460108367547	3.717	0.915	2.950475560835825
2.460941739758118	1.6889174192781962	1.2279324635037892	0.8769324635037883	3.7466	1.032	3.0435924120931124
2.421645731756799	1.7053832097930037	1.1966726380827568	0.8436726380827562	3.7457	1.036	3.0558675560815995
3.7026257316925353	2.731817824410137	2.329173594790557	1.9461735947905572	3.7272	0.946	2.952804669406709
1.958684475752289	1.2061445948306613	0.8991511672137706	0.5881511672137716	3.7704	1.153	2.795311643047149
2.326827535798963	1.5313129700734072	1.0691324259866404	0.7051324259866405	3.7386	1.0490000000000002	3.070622905178812
4.225203305162378	3.3551889537463158	2.7092458377232287	2.2882458377232284	3.7055	0.857	2.966532888731282
2.6725805893379366	1.884079160254858	1.4450493909676805	1.095049390967679	3.7469	1.011	3.047964315949747
3.57522121233162	2.684646857510712	2.208677391325157	1.8246773913251566	3.7264	0.915	2.957573036792208
2.308990872157519	1.5309762512267966	1.2300198938342692	0.9140198938342685	3.7674	1.123	2.993670368973368
3.179683177672743	2.3038351941932964	1.947690698114469	1.5966906981144682	3.7462	1.013	3.036254277301711
4.2271557075744255	3.1967151765637034	2.7589731266456665	2.3519731266456674	3.713	0.903	3.1419164011835496
3.9865586536868154	2.9809262364691502	2.559708910496296	2.163708910496295	3.7193	0.922	3.0446808950569784
1.5281104468767914	0.711662675745103	0.45572589098462934	0.14072589098462984	3.7676	1.228	2.762772841666818
1.4962988945454798	0.3577192970476384	-0.1370658572669221	-0.6030658572669214	3.6836	1.298	2.9743140905929097
3.3613291894765123	2.4419031241031375	2.0759082380731853	1.7169082380731853	3.741	0.993	3.03935652914405
1.9266985757804562	1.1205589852030329	0.8490598982486475	0.534059898248648	3.768	1.187	2.9255800084595553
1.6722651799921664	0.8771633594317576	0.6178625082348344	0.30786250823483385	3.7705	1.2229999999999999	3.001736054408863
3.8631280852451333	2.9282812903088793	2.4789259222564635	2.0899259222564632	3.7232	0.9329999999999999	3.0435832437239214
1.6556242505276995	0.8468342845089092	0.5981149420639644	0.2871149420639654	3.7703	1.2229999999999999	2.973192224831683
3.1244137247188313	2.313104931675774	1.835058606014611	1.473058606014611	3.7398	0.966	3.025601460931288
1.22362445668489	0.13860597815844145	-0.5320798541310694	-1.0340798541310692	3.6683	1.078	2.956541838663228
3.563828561915763	2.603200432838941	2.249117842019137	1.879117842019138	3.7344	0.97	3.067775455222317
4.186958949196814	3.2552810231087417	2.6847682854357693	2.2707682854357696	3.7095	0.867	3.0574098266651877
3.8956155553058185	2.9159433572574587	2.4593193575049286	2.0593193575049282	3.7171	0.888	2.9844470049817
3.696521149584333	2.812311743554716	2.334769885551692	1.9537698855516918	3.7277	0.948	2.978200807942701
0.6952134014042723	-0.48785734552644655	-1.0396318669148856	-1.5386318669148857	3.6696	1.308	2.9422097248516073
4.230661184812245	3.299572400387678	2.7140262062837746	2.295026206283774	3.7069	0.861	3.017207935373996
3.3787752476892052	2.4151221565538314	2.084854556490768	1.719854556490768	3.7376	0.981	2.941513942870677
3.1702554664667844	2.225754098510711	1.9370113392653199	1.5840113392653183	3.7449	1.0070000000000001	2.9744198302808407
2.2704504898497566	1.4642679294939294	0.9561437605107228	0.5741437605107231	3.7283	1.057	2.9773421936302014
3.5368665180020304	2.7200348093886593	2.171309198453219	1.7863091984532193	3.7257	0.9129999999999999	2.883114164021509
1.4433425366582293	0.6327563625947477	0.3304103697419736	0.002410369741974172	3.7605	1.258	3.0358623343607096
2.8122242031311178	1.9790142146206282	1.637416404206565	1.299416404206566	3.7543	1.045	2.900569532490166
1.684399565903865	0.8996028556233062	0.6641126520076703	0.3631126520076702	3.7759	1.199	2.9814156745397087
3.9972721520401926	3.101221461394463	2.5445584439974596	2.1345584439974594	3.7115	0.873	2.9275996650598968
1.647342315287565	0.541126205999646	0.012455247808309977	-0.45654475219168944	3.6826	1.2990000000000002	3.3120055018900185
1.3743505617854073	0.5448277297347444	0.2880965876759092	-0.029903412324091327	3.7663	1.255	2.9554207456335764
3.264702478791037	2.4551781951454945	2.0311297319512107	1.6801297319512098	3.746	1.012	3.1479363780747507
2.983835777475834	2.1454945155769263	1.7170338613785674	1.3580338613785674	3.7415	0.975	2.9648776226979185
4.055931997914868	3.1920554862757573	2.590439829650954	2.180439829650953	3.7116	0.873	2.9901155115073137
2.649170236925875	1.7515774889095814	1.4661299718817222	1.133129971881722	3.7572	1.058	2.7875713633614168
3.2539807024872793	2.4715482239175763	1.9500634542634119	1.5820634542634116	3.7358	0.948	2.9772320864253805
2.081914133371537	1.31075390851281	1.0207637516905859	0.709763751690585	3.77	1.143	2.8850460549747865
3.621286470525284	2.7387430890102884	2.2450563095742693	1.8580563095742688	3.7245	0.909	2.9390790149611803
3.3197956666955175	2.3250372229763894	2.0373376307219138	1.6783376307219129	3.741	0.993	2.984472119589155
1.75503342772756	0.8320466764021646	0.4137781481751954	0.025778148175195525	3.7247	1.272	2.969994394463069
-0.739207576602726	-2.143812898630873	-2.980710508537803	-3.6527105085378033	3.6176	1.014	3.0651935166897584
1.8850449789029193	1.1167206241858185	0.810255802199598	0.49525580219959764	3.768	1.1840000000000002	2.8552961545922173
3.7144541576658376	2.851393736446342	2.314776016037099	1.9217760160370982	3.7211	0.899	2.917126101513934
2.210144131705471	1.519199335675415	1.1509010961413164	0.8359010961413169	3.7681	1.1740000000000002	3.2522222689041214
3.5302820744430683	2.6604077559974737	2.152401549284164	1.771401549284164	3.728	0.92	2.9395463326430478
2.5180899826650665	1.7034352966630513	1.4337011132003177	1.115701113200318	3.7662	1.113	3.196982232427114
1.9852827933218258	1.186678862322129	0.9158392294633604	0.6028392294633607	3.7692	1.137	2.7000253761749167
2.4565780041825924	1.6741518399541562	1.2434978022503342	0.8934978022503337	3.7472	1.024	2.9532455650708416
4.157415996389627	3.225759271034633	2.677345885639162	2.2673458856391626	3.7111	0.898	2.9707710092269313
3.4927646680998485	2.574620383904014	2.2099005996235217	1.8499005996235223	3.7404	0.991	3.210555042227055
3.925248143731661	2.888998678962607	2.490209999521417	2.091209999521417	3.7174	0.9159999999999999	2.894956217088157
2.630510101040996	1.8214491160429978	1.5023337646717358	1.1763337646717371	3.7617	1.082	3.0315640822456644
3.9881021194053563	2.981392370118469	2.5566852645051172	2.154685264505118	3.716	0.912	2.942639449531434
4.108076831610269	3.1926968953247883	2.6413738074038697	2.2333738074038694	3.7126	0.8759999999999999	3.0965262179184276
1.8130160062811775	0.7573683127039832	0.10637272299636358	-0.37862727700363585	3.6754	1.075	3.122299392819087
4.174626229287174	3.2222077665513105	2.679148947783461	2.264148947783462	3.7089	0.866	3.028515422066899
4.191426854148782	3.2092604135303393	2.712093407808519	2.300093407808518	3.7105	0.8959999999999999	3.003438071446035
3.6526755827705575	2.7684889880762515	2.2809866714231326	1.8959866714231328	3.7259	0.914	3.0380669086427927
2.95146833873239	2.150683807747477	1.7162639378478204	1.3592639378478193	3.7426	0.981	3.034259969619955
3.987880764979458	3.088668506680653	2.5031507048822554	2.0911507048822555	3.7105	0.87	2.842039704922215
3.0880377021869467	2.195594059363378	1.8659316991333723	1.5209316991333726	3.7498	1.0270000000000001	3.050607543383993
2.352357974452187	1.544484440837171	1.0944398338869927	0.7374398338869934	3.7427	1.044	3.0373019346792054
3.973987758930569	3.0192402882069196	2.531369273540478	2.129369273540478	3.716	0.885	3.0498175183419916
4.1818014522969715	3.1619233976320054	2.6790232569921653	2.263023256992165	3.7082	0.889	2.8947072670215723
2.487409867414609	1.4610786755832113	0.8462379301861187	0.38123793018611885	3.6848	1.069	3.0863671369343737
3.632216638788897	2.668034603751611	2.2631378818052994	1.884137881805298	3.729	0.9520000000000001	2.9189561870342065
4.300341086341497	3.291802795448689	2.776728545672171	2.3497285456721704	3.7029	0.851	2.9808883460016027
2.7606255844014767	2.064734458758699	1.5314738379104016	1.178473837910401	3.7453	0.996	2.9668443850049178
3.9614267757588273	3.1037295291085005	2.494567857121342	2.087567857121341	3.7131	0.877	2.9074588142495217
3.697819771987369	2.7856776755603363	2.342880250922361	1.9618802509223627	3.7284	0.95	3.007295124393927
0.2832651686088443	-0.903045959747236	-1.6372443143355566	-2.1972443143355562	3.6474	1.08	2.8837070363727855
1.3730727033520687	0.5396946978236263	0.23519866900709996	-0.09780133099290023	3.7575	1.26	2.923073487033048
3.7757635044513034	2.8593124406011503	2.409034753072368	2.026034753072368	3.7267	0.9440000000000001	3.0493477229168664
3.6187014450438078	2.6309599549873806	2.2720412972246047	1.895041297224605	3.7304	0.956	2.9717225476421643
2.13349093857609	1.3665104112088242	1.0715659315240442	0.7615659315240446	3.7707	1.149	3.005475460293846
1.836303619421674	0.8977598454725868	0.4593759846435539	0.06037598464355387	3.7181	1.274	2.9708121876775415
2.937204694041685	2.090424431229339	1.7427027191784594	1.3997027191784595	3.7509	1.031	2.9197155565701385
3.782728880841926	2.7754165020782287	2.402545127921311	2.017545127921311	3.7257	0.941	3.012374936832536
3.4249146675954663	2.5095763076683317	2.1340099067378233	1.7670099067378233	3.7366	0.978	2.9771586701365105
2.8054936608868477	1.9861449646135503	1.5396884261111694	1.1816884261111689	3.7422	0.978	2.77164551927055
3.198062450617698	2.4086791939738443	1.9134924677713148	1.552492467771315	3.7397	0.965	3.1311112136341364
1.5532349707660513	0.5182735064613855	-0.15460756027365896	-0.6416075602736582	3.6746	1.0759999999999998	2.858107028589094
2.5341741431489693	1.7247570014652807	1.4360515678235233	1.1160515678235239	3.7651	1.103	3.118963651927683
1.7191409942217426	0.9658626337422263	0.6167123944086992	0.29271239440869934	3.7627	1.24	2.972641105404988
2.868579780456429	2.04394080398613	1.6304972993230287	1.274497299323028	3.7438	0.987	2.9915720008873894
2.1757826380320395	1.4341301627020488	1.115209829375904	0.8022098293759043	3.7688	1.1340000000000001	2.9298269252631566
3.694793570936838	2.8274136278963127	2.3189403097147494	1.9329403097147502	3.7255	0.912	3.0788466760334314
1.869911308905702	0.8665944681120594	0.2985495382005361	-0.15245046179946442	3.6908	1.286	2.9181654256284957
3.159340088483864	2.2484907042673594	1.9370137511344083	1.5890137511344076	3.7481	1.02	3.08604852218202
3.6697390721826633	2.7909559462838827	2.2841574381040246	1.894157438104024	3.7228	0.904	2.932455886228754
3.359418273767581	2.5395237532061783	2.063392719510686	1.696392719510687	3.7366	0.951	3.171600983864459
3.2644053803569655	2.437451655862457	2.0105900674127835	1.6565900674127825	3.7447	1.0070000000000001	3.0684426702409557
2.210778844530572	1.471548821376551	1.16790664070413	0.8579066407041296	3.7706	1.15	3.1461637885210574
2.1294826500627853	1.3866757999297814	1.061809799693707	0.7478097996937079	3.7687	1.133	2.850768556387417
3.0672062941066596	2.3010123726637843	1.7921492761682103	1.4301492761682102	3.7395	0.9640000000000001	2.9473374010434052
3.127901947902968	2.3210336080707243	1.8280949596422467	1.4650949596422471	3.7393	0.963	2.9841386110439263
4.324381890465467	3.415855844955164	2.8232966257956758	2.4052966257956747	3.7073	0.862	3.1860994319402764
4.319709396166889	3.2856523336160635	2.8247540725199354	2.4107540725199357	3.7095	0.893	3.132930887926096
2.7065167319592023	1.8613975238944303	1.4811814723083527	1.128181472308353	3.7451	0.9940000000000001	2.877638892095534
2.0359599176089507	1.248068684205263	0.976401677355792	0.6614016773557916	3.7681	1.1740000000000002	2.9997173531608423
3.782551383110139	2.807581936119087	2.4093391689527293	2.0263391689527293	3.7273	0.946	3.0680881536177367
1.9953853638868022	1.014336714646717	0.34313188896960867	-0.13186811103039098	3.6798	1.072	2.8683119203691403
4.265747186571378	3.334410091015105	2.765361989758496	2.3443619897584966	3.7061	0.8590000000000001	3.063884559171778
3.538882073437131	2.617379208159125	2.201374443435249	1.8193744434352475	3.7275	0.919	2.9900254761039573
3.7120303662434875	2.8673932989993602	2.3126778664809517	1.9236778664809524	3.7237	0.907	3.004246565109251
3.474217956093698	2.6266856295508294	2.1546869103163697	1.7796869103163697	3.7319	0.9329999999999999	3.096972735808575
4.232881749679699	3.2462789186400336	2.7390941277405663	2.323094127740566	3.7087	0.8909999999999999	2.989639518184996
4.352859076182758	3.303312040918806	2.8582781854821846	2.446278185482184	3.7105	0.8959999999999999	3.2096349253098437
1.7627890190943276	1.0145098507235932	0.7071950764047923	0.39919507640479246	3.772	1.196	2.9042835519750425
3.243519356814815	2.438682058006038	1.9395271930533502	1.5705271930533504	3.7357	0.9470000000000001	2.9573684719107485
1.7848536305500433	1.0620531076370012	0.7451163235631677	0.4431163235631681	3.7751	1.2109999999999999	3.2153130612620746
2.2758619049895294	1.4299738363922208	0.993256898256357	0.6232568982563578	3.7352	1.053	3.0022812891796287
1.7276426848636373	0.6114966791637588	0.10957644383833554	-0.349423556161665	3.687	1.2919999999999998	2.9519927651492455
2.964189793082916	2.0529866125975946	1.771727281210481	1.4297272812104804	3.7514	1.033	2.9781423761440124
3.8003937415107494	2.9810058778934874	2.3980212070602924	2.0050212070602917	3.721	0.899	3.028337269505683
2.7103719611776977	1.8832615460928475	1.4809771738057842	1.1299771738057842	3.7467	1.0090000000000001	3.066164384778466
2.944603191842301	2.1281273682244564	1.7009338710689548	1.3469338710689556	3.7443	0.99	3.127424068954602
3.9256199626125667	3.0528569411491393	2.5232697784934146	2.1292697784934145	3.7205	0.897	3.1889958619287007
2.5036706946115945	1.679850578281946	1.270505052448419	0.9195050524484181	3.7467	1.031	3.0910142732351136
2.395802005459485	1.5038638509248976	0.8948804349724941	0.468880434972494	3.7038	1.064	2.8574332038277426
2.772160159084196	2.082499731941434	1.5577381882216148	1.2057381882216145	3.7463	1.003	3.101327553656713
